"","country","model","variable","sim_id","year","value"
"421","Austria","ARIMA","material_footprint",53,2027,32.2149635627856
"422","Austria","ARIMA","material_footprint",53,2028,33.4548456839446
"423","Austria","ARIMA","material_footprint",53,2029,35.47052844991
"424","Austria","ARIMA","material_footprint",53,2030,35.5747964648413
"425","Austria","ARIMA","material_footprint",54,2023,27.6085466247086
"426","Austria","ARIMA","material_footprint",54,2024,26.8573528037041
"427","Austria","ARIMA","material_footprint",54,2025,27.3789094082721
"428","Austria","ARIMA","material_footprint",54,2026,25.3114494449491
"429","Austria","ARIMA","material_footprint",54,2027,26.3064215954196
"430","Austria","ARIMA","material_footprint",54,2028,27.2044600626046
"431","Austria","ARIMA","material_footprint",54,2029,27.4833219886419
"432","Austria","ARIMA","material_footprint",54,2030,27.9044788933486
"433","Austria","ARIMA","material_footprint",55,2023,25.7340513605478
"434","Austria","ARIMA","material_footprint",55,2024,24.4811851582061
"435","Austria","ARIMA","material_footprint",55,2025,24.1879001187864
